web-scraper-order,web-scraper-start-url,course_link,course_link-href,skills,description,title
"1574262905-1262","https://www.coursera.org/search?query=machine%20learning&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=22&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","MongoDB Aggregation FrameworkMongoDB Inc.COURSE4.7(21)3.8kstudentsIntermediate LevelIntermediate","https://www.coursera.org/learn/mongodb-aggregation-framework","[]","","MongoDB Aggregation Framework"
"1574263447-1411","https://www.coursera.org/search?query=machine%20learning&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=7&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Practical Machine Learning on H2OH2OCOURSE4.5(51)4kstudentsIntermediate LevelIntermediate","https://www.coursera.org/learn/machine-learning-h2o","[]","","Practical Machine Learning on H2O"
"1574262988-1283","https://www.coursera.org/search?query=machine%20learning&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=19&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Applied Plotting, Charting & Data Representation in PythonUniversity of MichiganCOURSE4.5(3,486)79kstudentsIntermediate LevelIntermediate","https://www.coursera.org/learn/python-plotting","[{""skills"":""Python Programming""},{""skills"":""Data Virtualization""},{""skills"":""Data Visualization (DataViz)""},{""skills"":""Matplotlib""}]","","Applied Plotting, Charting & Data Representation in Python"
"1574263045-1302","https://www.coursera.org/search?query=machine%20learning&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=18&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Intro to TensorFlow en EspañolGoogle CloudCOURSE4.5(51)Intermediate LevelIntermediate","https://www.coursera.org/learn/intro-tensorflow-es","[]","","Intro to TensorFlow en Español"
"1574263002-1288","https://www.coursera.org/search?query=machine%20learning&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=19&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Natural Language Processing in TensorFlowdeeplearning.aiCOURSE4.6(1,269)18kstudentsIntermediate LevelIntermediate","https://www.coursera.org/learn/natural-language-processing-tensorflow","[{""skills"":""Natural Language Processing""},{""skills"":""Tokenization""},{""skills"":""Machine Learning""},{""skills"":""Tensorflow""},{""skills"":""RNNs""}]","","Natural Language Processing in TensorFlow"
"1574262639-1189","https://www.coursera.org/search?query=machine%20learning&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=29&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Visual Elements of User Interface DesignCalifornia Institute of the ArtsCOURSE4.8(1,088)28kstudentsBeginner LevelBeginner","https://www.coursera.org/learn/visual-elements-user-interface-design","[]","","Visual Elements of User Interface Design"
"1574263174-1336","https://www.coursera.org/search?query=machine%20learning&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=14&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Big DataUniversity of California San DiegoSPECIALIZATION4.4(6,881)170kstudentsBeginner LevelBeginner","https://www.coursera.org/specializations/big-data","[{""skills"":""Big Data""},{""skills"":""Neo4j""},{""skills"":""Mongodb""},{""skills"":""Apache Spark""}]","","Big Data Specialization"
"1574263191-1342","https://www.coursera.org/search?query=machine%20learning&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=14&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Foundations of mining non-structured medical dataEIT Digital COURSE4(7)Beginner LevelBeginner","https://www.coursera.org/learn/mining-medical-data","[]","","Foundations of mining non-structured medical data"
"1574262919-1265","https://www.coursera.org/search?query=machine%20learning&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=21&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Basic Data Processing and VisualizationUniversity of California San DiegoCOURSE4.4(60)4kstudentsIntermediate LevelIntermediate","https://www.coursera.org/learn/basic-data-processing-visualization-python","[{""skills"":""Python Libraries""},{""skills"":""Data Pre-Processing""},{""skills"":""Data Visualization (DataViz)""},{""skills"":""Web Scraping""}]","","Basic Data Processing and Visualization"
"1574263117-1321","https://www.coursera.org/search?query=machine%20learning&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=16&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Project: Basic Image Classification with TensorFlowRhymeCOURSE4.5(6)Beginner LevelBeginner","https://www.coursera.org/learn/tensorflow-beginner-basic-image-classification","[{""skills"":""Deep Learning""},{""skills"":""Artificial Neural Network""},{""skills"":""Machine Learning""},{""skills"":""Tensorflow""},{""skills"":""keras""}]","","Project: Basic Image Classification with TensorFlow"
"1574263300-1372","https://www.coursera.org/search?query=machine%20learning&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=11&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Google Cloud Platform Big Data and Machine Learning Fundamentals en FrançaisGoogle CloudCOURSE4.7(9)Intermediate LevelIntermediate","https://www.coursera.org/learn/gcp-big-data-ml-fundamentals-fr","[]","","Google Cloud Platform Big Data & Machine Learning Fundamentals in English"
"1574263028-1297","https://www.coursera.org/search?query=machine%20learning&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=18&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Data Engineering on Google Cloud Platform en FrançaisGoogle CloudSPECIALIZATION4.5(10)Intermediate LevelIntermediate","https://www.coursera.org/specializations/gcp-data-machine-learning-fr","[]","","Data Engineering on the Google Cloud Platform in French Specialization"
"1574263261-1362","https://www.coursera.org/search?query=machine%20learning&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=12&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Machine Learning for Analytics MasterTrack™ CertificateUniversity of ChicagoMASTERTRACK™ CERTIFICATEMaster AI algorithms, data mining techniques, and predictive analytics. Solve real-world business problems using machine learning with the #3-ranked university in the U.S.","https://www.coursera.org/mastertrack/machine-learning-analytics-chicago","[]","null",""
"1574263094-1314","https://www.coursera.org/search?query=machine%20learning&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=16&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Advanced Data Science CapstoneIBMCOURSE4.7(150)3.9kstudentsAdvanced LevelAdvanced","https://www.coursera.org/learn/advanced-data-science-capstone","[]","","Advanced Data Science Capstone"
"1574263333-1380","https://www.coursera.org/search?query=machine%20learning&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=10&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Machine Learning for Data AnalysisWesleyan UniversityCOURSE4.2(234)34kstudentsMixed LevelMixed","https://www.coursera.org/learn/machine-learning-data-analysis","[{""skills"":""Data Analysis""},{""skills"":""Python Programming""},{""skills"":""Machine Learning""},{""skills"":""Exploratory Data Analysis""}]","","Machine Learning for Data Analysis"
"1574262792-1230","https://www.coursera.org/search?query=machine%20learning&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=25&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Feature Engineering en FrançaisGoogle CloudCOURSEIntermediate LevelIntermediate","https://www.coursera.org/learn/feature-engineering-fr","[]","","Feature Engineering in French"
"1574262593-1177","https://www.coursera.org/search?query=machine%20learning&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=30&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Bioinformatics Capstone: Big Data in BiologyUniversity of California San DiegoCOURSE4.6(14)Beginner LevelBeginner","https://www.coursera.org/learn/bioinformatics-project","[]","","Bioinformatics Capstone: Big Data in Biology"
"1574262704-1206","https://www.coursera.org/search?query=machine%20learning&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=27&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Nearest Neighbor Collaborative FilteringUniversity of MinnesotaCOURSE4.3(219)8.5kstudentsMixed LevelMixed","https://www.coursera.org/learn/collaborative-filtering","[]","","Nearest Neighbor Collaborative Filtering"
"1574263105-1317","https://www.coursera.org/search?query=machine%20learning&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=16&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Data Engineering on Google Cloud Platform em Português BrasileiroGoogle CloudSPECIALIZATION4.6(37)Intermediate LevelIntermediate","https://www.coursera.org/specializations/gcp-data-machine-learning-br","[]","","Data Engineering on Google Cloud Platform em Português Brasileiro Specialization"
"1574262584-1174","https://www.coursera.org/search?query=machine%20learning&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=30&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Bonds & StocksUniversity of MichiganCOURSE4.7(56)2.6kstudentsBeginner LevelBeginner","https://www.coursera.org/learn/bonds-and-stocks","[{""skills"":""Pricing Stocks""},{""skills"":""Trading in Financial Markets""},{""skills"":""Pricing Bonds""}]","","Bonds & Stocks"
"1574262633-1187","https://www.coursera.org/search?query=machine%20learning&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=29&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Introduction to C# Programming and UnityUniversity of Colorado SystemCOURSE4.8(532)20kstudentsBeginner LevelBeginner","https://www.coursera.org/learn/introduction-programming-unity","[{""skills"":""Video Game Development""},{""skills"":""C Sharp (C#) (Programming Language)""},{""skills"":""Unity (User Interface)""},{""skills"":""Game Programming""}]","","Introduction to C# Programming and Unity"
"1574262939-1271","https://www.coursera.org/search?query=machine%20learning&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=21&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Feature EngineeringGoogle CloudCOURSE4.5(1,158)9.9kstudentsIntermediate LevelIntermediate","https://www.coursera.org/learn/feature-engineering","[]","","Feature Engineering"
"1574262990-1284","https://www.coursera.org/search?query=machine%20learning&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=19&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Python Data Products for Predictive AnalyticsUniversity of California San DiegoSPECIALIZATION4.2(69)5.5kstudentsIntermediate LevelIntermediate","https://www.coursera.org/specializations/python-data-products-for-predictive-analytics","[{""skills"":""Machine Learning""},{""skills"":""Python Programming""},{""skills"":""Predictive Analytics""},{""skills"":""Data Processing""},{""skills"":""Data Visualization (DataViz)""}]","","Python Data Products for Predictive Analytics Specialization"
"1574263059-1305","https://www.coursera.org/search?query=machine%20learning&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=17&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Google Cloud Platform Fundamentals: Core Infrastructure en EspañolGoogle CloudCOURSE4.7(248)3.3kstudentsIntermediate LevelIntermediate","https://www.coursera.org/learn/gcp-fundamentals-es","[]","","Google Cloud Platform Fundamentals: Core Infrastructure en Español"
"1574262548-1165","https://www.coursera.org/search?query=machine%20learning&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=31&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Parallel programmingÉcole Polytechnique Fédérale de LausanneCOURSE4.5(1,626)46kstudentsIntermediate LevelIntermediate","https://www.coursera.org/learn/parprog1","[{""skills"":""Data Structure""},{""skills"":""Parallel Computing""},{""skills"":""Data Parallelism""},{""skills"":""Parallel Algorithm""}]","","Parallel programming"
